					intentionally left unaddressed for both theoretical and practical reasons.
					First, it has been this project's experience that resolving such relations
					with a language such as XQuery or XSLT was difficult and computationally expensive.
					Secondly, since the XML Schema expresses matters pertaining to an event by
					nested elements, it was unclear where a statement linking two elements
					should appear. Pertaining no more to one element than the other, ideally it
					should stand outside the heml:Event elements, but this raised the
					prospect of always new schemas required to provide metadata for previous
					schemas. Finally, a XML schema through which scholarly debate could be
					encoded for any facet of an event seemed likely to be unmanageably
					complex.
			

				RDF and Heml
				Our work of the past year shows that these problems can be addressed by using
					the W3C's Resource Description Framework (RDF) as our means of encoding
					Heml events and related information.
						Tim Berners-Lee's Primer on RDF is a good introduction for those new to
							the subject.
					 As a collection of statements expressed through URIs, RDF is well
					suited to define metadata that expresses associations between events.
					Because these statements are unordered, these associations can be asserted
					in any source of data, anywhere. Moreover, RDF defines a method known as
						reification whereby a statement comprising Subject Verb and
					Object can itself play the role of subject or object in another,
					encompassing statement. Example 2
					illustrates the process with an example from Greek prehistory. The first
					line makes a simple statement, without attribution, that the ancestors of
					the Mycenaeans arrived in the Greek mainland in 1600 BC. The second line
					indicates the reification of that statement with parentheses, and
					attributes this chronology to Drewes with the hemlRDF:asserts
					predicate. The third line refers to the same
						<#Arrival_of_the_Greeks> subject, but it
					shows that Renfrew assigns that subject a much earlier date. 
						RDF Reification as A Means of Encoding Scholarly Debate
							Regarding an Event
						Statement : <#Arrival_of_the_Greeks> <hemlRDF:simpleDate> -1600
Reified Statement A: <#Drewes> <hemlRDF:asserts> 
   (<#Arrival_of_the_Greeks> <hemlRDF:simpleDate> -1600) 
Reified Statement B: <#Renfrew> <hemlRDF:asserts>
   (<#Arrival_of_the_Greeks> <hemlRDF:simpleDate> -6000)  
					 The URI corresponding to a scholar then becomes a part of
					the query, and it is possible to encode, and later summon up, an entire
					body of knowledge with reference to the scholar asserting it. For example,
					the chronology of fifth-century Athens could be encoded with reference to
					the arguments of Badian or those of Pritchett. This technique becomes all
					the more important when even more tendentious predicates are applied, such
					as causation. 
						 Two widely recommended means of RDF reification that appear to be
							sufficient for Heml are the appropriate use of 
								rdf:ID
							 and predicate subclassing. For our purposes, as for most
							humanists', the choice will depend on support for these in query
							languages and their implementation. 
					
				
				
					Data-Entry for HemlRDF
					 Despite these possibilities, we were concerned that the increased
						representational complexity of RDF would make it difficult for
						students and other users to encode their data. In fact, in the summer
						of 2007 we had excellent experience using the Semantic MediaWiki extension to MediaWiki as a HemlRDF
						editor. With this environment, motivated students as young as ten
						years old produced dozens of fully-compliant RDF-encoded events with
						an hour's work. The resulting RDF is not identical to the HemlRDF
						parsed by the Web application because certain simplifications were
						considered helpful to the user.In particular, since
							Semantic Media Wiki treats each node is an article, nodes which
							are usually treated as blank nodes in RDF are difficult to
							deal with in this Wiki extension. However, a simple SPARQL
						query, available in the /sparql/wiki/ directory of the
						project SVN repository, transforms the data to HemlRDF. With some
						work, or as Semantic MediaWiki improves, it might be possible for it
						to generate HemlRDF directly, thereby allowing students to see
						automatically updated visualizations as soon as they save encoded
						events and related articles. A tar.gz SQL dump of our
						project's wiki, which includes the semantic metadata, is regularly
						generated and available at http://heml.mta.ca/releases/Wiki.
				
				
					RDF-Based Nested Events
					While building a dataset of ancient history in the Wiki, we experimented
						with one of the improvements suggested above, and encoded certain
						events as comprising others with a
							hemlRDF:comprisesEvent predicate. In Example 3 the nested representation
						indicates that the heml:Event with the URI
							wiki:Samnite_Wars is described as comprising
							wiki:Battle_of_Mount_Gaurus, etc. 
							RDF Expressing A Parent Event By Means of a Series
								of Child Events
							<smw:Thing rdf:about="wiki:Samnite_Wars"> 
   <rdf:type rdf:resource="http://www.heml.org/rdf/2003-09-17/heml/Event"/>
   <rdfs:label>Samnite Wars</rdfs:label> 
   <smw:hasArticle rdf:resource="&amp;wikiurl;Samnite_Wars"/> 
   <rdfs:isDefinedBy rdf:resource="&amp;wikiurl;Special:ExportRDF/Samnite_Wars"/>
   <hemlRDF:comprisesEvent rdf:resource="wiki:Samnian_Alliance"/>
   <hemlRDF:comprisesEvent rdf:resource="wiki:Battle_of_Mount_Gaurus"/>
   <hemlRDF:comprisesEvent rdf:resource="wiki:Great_Samnite_War"/>
   <hemlRDF:comprisesEvent rdf:resource="wiki:Third_Samnite_War"/>
</smw:Thing> 
						 These parent events are ascribed chronologies,
						participants, and all other properties wholly in terms of their
						children elements. For instance, the earliest date on which any child
						event begins is treated as the earliest date of the parent; and the
						latest date on which any child ends is treated as the latest date of
						the parent. This process is recursive: there can be parent events that
						are themselves children of others. Although we performed this
						reasoning by parsing the RDF model in memory, it is hoped that the
						same effect could be made with Web Ontology (OWL) statements. 
							Timeline View of Top-Level Events: Top-level events
								in an RDF dataset accumulated with Semantic Mediawiki for a
								first-year Ancient History course.
							
							The process stack of Heml
						
						Figure 2 is a timeline generated
						entirely from top-level parent events encoded in the wiki. This
						provides the user with a more comprehensible view of the data. 
					 Furthermore, in some future system that provides an appropriate control
						interface, the user could open these composite events and
						explore more deeply the nested layers therein. Figure 3 is an expanded view of the Samnite Wars
						event drawn in the top right corner of Figure
							2 and whose encoding appeared in Example 3. 
							Graphical Timeline Representing the Children Events of the
									Samnite Wars Top-Level Event: The events which
								composed the Samnite Wars top-level event in in Figure 2 are here shown
								individually.
							
							The process stack of Heml
						
					
				
				
					HemlRDF and the CIDOC-CRM
					One of the most exciting possibilities we anticipated in the historical
						RDF realm was visualizing CIDOC-CRM data through Heml tools. Because
						the CIDOC-CRM defines objects in terms of the events they undergo,
						CIDOC-CRM potentially is a treasure trove of well-encoded events
						related to material culture. Robert Kummer of the Perseus Project
						kindly provided us with the Perseus art and archaeology database
						encoded in RDF/XML. Example 4 is a
						small portion of this, in which the item known as 'BCMA 1919.58.81' is
						declared to have been produced no earlier than 480 BC.
					
						Perseus CIDOC-CRM Data With Added Elements
						<crm:E12.Production
							rdf:about="http://perseus.tufts.edu/Production_of_BCMA_1919.58.81">
							<dc:title>Production of BCMA 1919.58.81</dc:title>
							<crm:P4F.has_time-span> <crm:E52.Time-Span>
							<crm:P82F.at_some_time_within> <crm:E61.Time_Primitive
							rdf:about="http://perseus.tufts.edu/date/-480"/> <hemlRDF:SimpleTime
								rdf:dataype="http://www.w3.org/2001/XMLSchema#gYear">-480</hemlRDF:SimpleTime>
							</crm:P82F.at_some_time_within> <crm:P2F.has_type
							rdf:resource="http://perseus.tufts.edu/starts_with"/>
							<crm:P3F.has_note>ca.</crm:P3F.has_note>
							</crm:E52.Time-Span> </crm:P4F.has_time-span>
					
					Note that the non-heml date elements encode time using a URI. Since the
						purpose of CIDOC-CRM is to identify and coordinate the resources, this
						is a wholly appropriate use. However, any RDF application that is
						acting on this as a date, Heml included, will need to access it as a
						literal, preferably with appropriate datatyping. We used Perl regex to
						insert a sister element to the Time_Primitive. Since this
						might not always be easy to do, developers of CIDOC-CRM data who wish
						to explore the data in systems like Heml would be well advised also to
						generate literals for dates and locations that employ standard
						datatypes such as the xsd:gYear illustrated above.
					A SPARQL query — available in our SVN server — transforms the rest of
						the CIDOC-CRM into HemlRDF, which then can be processed by the
						visualization tools and viewed alongside events encoded in other
						schemas.
				
				
					Heml's Future
					 From its inception, the XML-based Heml has used the Apache Cocoon Web
						service framework to store data, to set controller values and to
						transform data into the views shown above. In the experiments
						regarding the potential of RDF illustrated above, we grafted the Jena RDF parser into
						this system, using it as a means of down-converting Heml RDF data into
						the XML format around which the Heml Web service framework grew.
							While appropriate XML can be converted to RDF with an XSLT
								transformation (and the Heml Project has therefore provided
								such a transformation for many years), the opposite is not
								true: there is no XML-based tool that can reliably convert
								RDF (in its standard XML format) into a sister, non-RDF, XML
								format.
						 The resulting system and its critical components are
						illustrated in Figure 4. This is a
						heavy-weight, server-side toolkit out of keeping with modern trends in
						Web software. Although the project strives to make its software freely
						available through GPL licensing, the general effectiveness of Heml has
						been reduced because of the project's server-side orientation. 
							Block Diagram of the Components of the Current (v 0.7.2)
								Heml Server Software. The Current Heml Software Relies on
								the Client-Side XML Pipeline Technologies of Apache
								Cocoon.
							
							
							Block of main Heml components with arrow labeled HTTP
									get post pointing to Web Client block
						
					
					Since the advanced features of Heml described above will require RDF
						technologies, our project proposes next to remove the XML format
						entirely from its processing pipeline. Ideally, we wish to follow the
						general trends of Web computing and pass all processing over to the
						client; it will occasionally call its server for additional RDF data.
						The proposed architecture is illustrated in Figure 5. 
							Block Diagram of the Components of the Projected Heml
								Software. Future Heml Software Development Will Aim to Do
								All Processing on the Client.
							
							
							Joseki SPARQL Engine block with arrow labeled JSON
									Response to SPARQL Query pointing to Web Client
								block
						 Although its data store and communication are modelled in
						RDF, this system still can consume any (non-RDF) XML that is of
						historical interest, such as the biographical P5 TEI tags. An
						appropriate XSLT stylesheet converts such materials to XML-encoded
						RDF. Finally, since it appears that declarative animation in the SVG
						format is being abandoned, Heml will explore other vector graphics
						formats and likely use the popular cross-platform Flex3 platform from
						Adobe. We are also adopting of third-party visualization tools that
						have arisen in recently, such as Simile Timeline
						and the OpenLayers
						mapping suite.
					The combination of the SPARQL query language and RDF is reasonably
						powerful, but it lacks some temporal capabilities which we have had to
						add through extension functions written for the Joseki SPARQL server
						engine. For instance, while the SPARQL specification permits the query
						to request a response that is ordered by one or more datatyped values,
						the only temporal datatype that it will order in this way is
							xsd:DateTime, that is, dates specified to the
						second; the specification does not indicate how to order dates
						specified to the year or day, much less to compare between these
						datatypes. Our extension function uses SPARQL
							Update to apply to the in-memory RDF graph a starting and
						ending xsd:DateTime corresponding to the beginning and
						ending of the chronological ranges indicated by these other datatypes.
						Further improvements in chronological analysis could be made through
						the use of the CIDOC-CRM's predicates based on Allen temporal logic
							 and further use of SPARQL/Update.
							It is also likely that the temporal built-in fuctions for SWRL provided with the
									Protégé ontology editor could be modified for
								use as extension functions in SPARQL queries.
						
					
					
						Projected Work
						Finally, we plan to undertake the automated discovery of references
							to historical events in unexplored digitized texts. We can expect
							these texts to be created in ever-increasing numbers, either by
							large-scale endeavours like the Open Archive Initiative, by the
							Google Books project, or through local efforts such as the one
							described in , which become more
							practical as improved Optical Character Recognition software is
							developed in large-scale endeavours. The method described below
							was inspired by Greg Crane, whose published thoughts on the topic
							began in .
						
							 and the work of the TimeML group show how
							effectively extracted named entities and natural language
							processing techniques can be used to identify events. While these
							natural language processing approaches discover hitherto
							unidentified events — typically from newspaper articles — we
							intend to apply some of the same machine learning techniques to
							discover references to canonical events, already
							encoded and stored in HemlRDF. (Such canonical events would be
							extracted from standard reference works.) This system thus could
							train linear classifiers with the persons and places associated
							with an event, as well as other additional features encoded in
							HemlRDF. For instance, the appearance of a reference to a primary
							source already associated with an event would be a strong
							indication that that event is being discussed. While in some
							disciplines it would be a considerable task to accurately
							identify such references with the one on record in the RDF
							database, Smith's work on Canonical Text Services promises to simplify the
							task. The event's label will also serve as a useful feature,
							especially if it were parsed with the Wordnet database, which itself is now available in a
							RDF/OWL format.
					
				
				
					Conclusion
					 RDF technologies are providing Heml with several new avenues for
						research and a plan for reinventing its means of delivering historical
						visualizations. If it is true that 
							...people have achieved
								their humanity in part by attaining a fuller comprehension
								of their own place in time and space
							
						, we might hope that the historical potential of the Web will
						some day give us an unprecedented understanding of our place in time
						and a greater sense of our own humanity.
				
				
					Acknowledgements
					The RDF data in this paper was produced through a Curricular Innovation
						Grant at Mount Allison University. The National Research Council of
						Canada funded the development of CIDOC-CRM and Heml XML/RDF bridging
						code through its Industrial Research Assistance Program.
				
			
Title:  Exploring Historical RDF with Heml
Volume:  003
Issue:  1
Date:  26 February 2009
Abstract:  
				The Web, though full of historical information, lacks a means of organizing
					that information, searching on it or visualizing it. The Historical Event
					Markup and Linking Project (Heml) was begun six years ago to explore how
					disparate historical materials on the Internet can be navigated and
					visualized, and for the past four years has used an XML data format defined
					in W3C Schemas. This format aims for conforming data that can be quickly
					parsed but provide a variety of facets on which to search for historical
					materials. While the project's graphical visualizations are in some
					respects successful, they have revealed some deficiencies in the underlying
					data format: it ought to provide for nested events, it ought to represent
					relations of causality between events and it ought to express the varieties
					of scholarly opinion about the attributes of events. By encoding the Heml
					data in the Resource Description Framework (RDF) it is possible to
					undertake these improvements. Moreover, an RDF-encoded Heml process
					provides easier access to CIDOC-CRM data into Heml events. Finally, a
					historical RDF language would simplify the discovery of references to
					historical events in digitized texts, thereby automating a growing network
					of historical information on the Web.
			
Full Body Text: 

				Introduction
				Beginning his work which was to be the first called a history, the
					Greek author Herodotus describes his task in simple terms: 
						to preserve the memory of the
							past by putting on record the astonishing achievements both of
							our own and of other peoples
						line 1.0
					. Within the first few chapters, though, it becomes clear that, to
					Herodotus, this entails something more multivalent than mere story-telling.
					His very next sentence buttresses the narrative with references to its
					various, even conflicting, sources 1.1; not much
					later, he corroborates his stories by referring to physical artifacts and
					providing careful genealogies 1.7, 1.14; and throughout he attempts to place the
					notable events of the past within the available chronological outlines
					(e.g, 16.1). From its origins, then, history has
					been conducted across a framework of argumentation, evidence, chronology
					and prosopography.
				This intellectual approach, begun by Herodotus and his rough contemporaries
					around the world, has proved a durable and useful way of thinking.
